mouse_speed,typing_speed,click_behavior,page_dwell_time,login_attempts,browser_type,ip_address,login_location,browser_reputation_score,latency,is_bot
295.3353669485686,5.770863101464039,Human-like,33.334750603886384,1,Opera,192.168.248.190,Canada,0.8433144672640682,13.315652867734169,0
7.674351390447953,6.142725883293832,Human-like,42.08436996106936,0,Chrome,192.168.159.172,Canada,0.7129479735851728,45.645724547922846,0
216.80693613578126,5.012592400781795,Human-like,12.951862589415954,0,Chrome,192.168.146.19,Canada,0.7226303641269307,16.648617276370118,0
147.36399181042998,4.0328889453990335,Human-like,49.83325500117483,1,Opera,192.168.117.2,Canada,0.9703474031472967,11.817855213658316,0
191.68010482778675,5.976309126481103,Human-like,34.80530391206147,1,Safari,192.168.121.91,Canada,0.8940545085006171,25.530735359594885,0
143.2320432116303,4.124921177131882,Human-like,24.41380380821073,1,Chrome,192.168.191.154,Canada,0.9094485142059235,31.443854653764816,0
271.28178786395375,4.423096344337597,Human-like,37.38924690215517,0,Safari,192.168.140.45,USA,0.7228601138797489,47.62127308541534,0
326.3513723454216,3.269684689575822,Human-like,46.76706207342238,1,Chrome,192.168.55.29,Australia,0.9598191668501225,11.808746804247576,0
194.47916631560702,4.717778811012789,Human-like,42.422133231273314,1,Edge,192.168.238.176,Canada,0.8130216909813822,39.98313199904288,0
286.51489040059016,4.6249893716301855,Human-like,32.7632587666299,0,Safari,192.168.97.104,Australia,0.8244458507012995,20.93628287722825,0
200.39327747886375,5.046980593764742,Human-like,40.75949660722042,0,Opera,192.168.201.201,Australia,0.813355164782736,19.643393293185273,0
150.7603286398387,4.220919770752125,Human-like,20.989271881036352,1,Chrome,192.168.189.192,USA,0.901510205321757,34.72512961831583,0
137.90801908132153,4.696135564569073,Human-like,36.862927823711985,1,Firefox,192.168.181.117,USA,0.9494114470187504,22.311089590841977,0
157.75560414047277,7.5392577912108925,Human-like,26.821431146603004,0,Safari,192.168.84.141,Australia,0.9112239304297671,18.51856646035643,0
279.38183651371907,3.2412605135768855,Human-like,25.689761803989292,0,Edge,192.168.178.190,Australia,0.9179191097950685,31.89785227596446,0
264.9552887032099,4.896423900098377,Human-like,21.91837806167802,1,Safari,192.168.50.80,USA,0.9848561870972926,15.882939237161517,0
198.89613060237974,5.7964054296963266,Human-like,20.329775531958333,1,Edge,192.168.68.33,USA,0.8862417053266274,23.89653632901657,0
228.1691050993734,3.6284106202768758,Human-like,23.6625284182618,0,Chrome,192.168.248.150,Australia,0.7384137516873317,16.076107740491775,0
227.49486845726364,4.060120213672644,Human-like,17.275203375965795,1,Firefox,192.168.24.194,Canada,0.9622952814563251,30.609442194568434,0
205.7036029922289,5.3529599755389015,Human-like,18.953962636252825,0,Chrome,192.168.4.209,Canada,0.7835771017095876,17.080419371069873,0
92.4433348075607,4.808467176086707,Human-like,24.57079444192302,1,Edge,192.168.217.44,USA,0.7964748294040087,13.691623449149844,0
347.3189725246175,4.802778329146476,Human-like,30.46628054189045,0,Firefox,192.168.62.47,USA,0.7183233879564591,21.07510592588815,0
246.0625025032569,5.757507710047305,Human-like,17.38084077425509,0,Chrome,192.168.46.126,USA,0.9772125277322299,19.444661324696174,0
214.40677854744868,6.59711272252081,Human-like,38.82064245565859,1,Chrome,192.168.13.186,USA,0.7757310833032062,38.5339834353821,0
202.14654196758696,5.968623156304421,Human-like,31.284539410612627,0,Chrome,192.168.17.249,Canada,0.8062440012379376,25.8865533001633,0
222.02495177070992,4.511230176544467,Human-like,17.291355139038323,0,Safari,192.168.184.16,Australia,0.7634344020989634,23.099894087116585,0
326.5356226304424,5.8816397569494505,Human-like,41.56684954429353,0,Opera,192.168.145.110,Canada,0.8752598454142507,39.472899015796514,0
356.3357922906173,6.390903496185275,Human-like,32.57834170090565,1,Edge,192.168.168.100,Canada,0.8089246889195905,35.836689653264045,0
56.46668147987327,5.9412845780604755,Human-like,49.460609951719185,0,Chrome,192.168.120.32,USA,0.7022603089402224,19.01331190850113,0
184.53207807831,2.7220495821894426,Human-like,44.03270071344585,1,Edge,192.168.61.93,Canada,0.7520120785884264,45.870616985057005,0
203.63912209586204,4.169049883588962,Human-like,26.41587307958646,1,Chrome,192.168.151.222,Australia,0.9689830788922063,33.0399367122264,0
199.34070827724832,5.451411198647498,Human-like,38.91584386487103,1,Firefox,192.168.184.193,Canada,0.8670288679041789,32.864507578795994,0
269.9759105291262,4.2382650842721805,Human-like,17.481749942300937,1,Edge,192.168.67.18,Canada,0.7598520782014959,39.44988734793952,0
338.5235248585702,5.265955269354432,Human-like,40.71118005771355,1,Chrome,192.168.36.125,Canada,0.7463088145822606,29.2456040741927,0
151.11229191483807,5.047398671316414,Human-like,23.464171127756824,1,Chrome,192.168.4.150,Canada,0.8646765939666932,18.069218493209434,0
156.30643132737995,5.260906433831673,Human-like,15.552990937680814,0,Chrome,192.168.16.8,Australia,0.8786916221823533,28.863047542006335,0
67.23176087435809,3.9673709309657053,Human-like,47.18116576991304,1,Opera,192.168.187.235,Australia,0.822555487880775,47.317522683998185,0
250.10757138175344,4.810792340504323,Human-like,38.86386203005109,1,Firefox,192.168.63.92,Canada,0.7419317129878868,41.81069247439561,0
163.429533194563,4.5674418121803795,Human-like,16.570631917239716,0,Edge,192.168.82.122,Canada,0.8901275691160532,46.31464521850064,0
261.51843046146917,3.2927228443724017,Human-like,37.31928253668529,1,Chrome,192.168.38.103,Australia,0.8130833288274723,28.507191426784257,0
278.86947805037494,4.1564550377545295,Human-like,30.108815603699167,0,Opera,192.168.144.224,Canada,0.8174446330604506,31.27429918752696,0
28.320405730025186,6.432481917452506,Human-like,23.312631436499373,0,Chrome,192.168.199.41,USA,0.7417816217990162,41.76100757081184,0
247.45863995797137,7.270692857804396,Human-like,45.75570332203831,1,Edge,192.168.156.37,Australia,0.9257209360116467,38.279218449738366,0
162.7355725495534,5.387844881530466,Human-like,18.18178372677853,1,Edge,192.168.9.4,USA,0.9630296910285248,23.683269948636298,0
296.52312228871955,4.55536244175436,Human-like,15.996697093950951,0,Chrome,192.168.67.75,Australia,0.9315645941794735,10.48812289272178,0
299.78289224518124,6.999317206249804,Human-like,38.64716298931809,0,Edge,192.168.68.147,USA,0.7544793150404276,46.33802245334513,0
66.5959813321791,6.496044311489183,Human-like,28.480232145765306,1,Edge,192.168.106.139,Australia,0.9735557226528895,15.564647765722475,0
179.83743674036185,4.560135712384582,Human-like,39.043823442496034,0,Safari,192.168.203.235,USA,0.8695399550767626,37.86603295507569,0
216.26457777372036,5.442116665313473,Human-like,16.101561716570455,1,Edge,192.168.30.121,Canada,0.7206764618101656,13.09284261955149,0
152.94358367168923,4.504610757068753,Human-like,17.452835179764826,0,Chrome,192.168.56.0,USA,0.9609689086186385,30.753522285042884,0
73.06515277138855,6.529550319460614,Human-like,12.190465552881253,0,Edge,192.168.201.179,Australia,0.9363369666143477,34.14886126920556,0
184.24874762186795,4.052460212714088,Human-like,44.54072562451828,1,Firefox,192.168.129.134,Australia,0.8040859605688683,39.500049924389934,0
87.29262367770474,4.739264835108181,Human-like,28.097580645307737,0,Firefox,192.168.181.151,Canada,0.8732895862274641,16.620532697118954,0
146.12724378719383,5.905887611490503,Human-like,18.80388856324388,1,Safari,192.168.212.48,Australia,0.7534107900609254,48.442812698778205,0
179.83334820838772,3.8934740912583297,Human-like,13.413986723145754,0,Chrome,192.168.103.48,Canada,0.7898787735299431,22.397477050744435,0
97.79722973450157,3.088746320105976,Human-like,41.99128088297078,1,Opera,192.168.31.157,Australia,0.7572063161991,11.461986713923796,0
392.744512976775,3.8928955453999787,Human-like,12.628345577134095,1,Edge,192.168.114.174,Canada,0.8582943190434358,31.378235650289877,0
157.71751684077236,1.431794700640118,Human-like,40.61425124264963,1,Safari,192.168.128.7,Canada,0.9585356863040552,47.84461848534531,0
94.43662289616341,4.222183312409125,Human-like,35.75998172956063,1,Chrome,192.168.224.86,Canada,0.9936794306847884,43.59155437826282,0
180.73872290557009,6.02428658177939,Human-like,32.06890381037359,0,Edge,192.168.215.214,Canada,0.9015678230796185,10.788421510174565,0
207.4059333228001,4.869654854012792,Human-like,17.141786482173345,0,Chrome,192.168.91.238,Australia,0.916243928893152,42.212598694316206,0
200.9750379871344,5.061568620625451,Human-like,42.27400595850344,1,Firefox,192.168.195.243,USA,0.9004255409711939,18.19937181663284,0
244.48259434762878,4.690453560686009,Human-like,10.52007694042944,0,Safari,192.168.160.150,Australia,0.9544384286400651,14.911075586508339,0
224.7739301181962,5.870009907564075,Human-like,38.15784540554038,0,Opera,192.168.46.196,Canada,0.8025452055093627,20.3769373372517,0
298.682488121162,3.246892953061785,Human-like,20.72254563291505,0,Safari,192.168.36.165,Australia,0.932150356960402,24.51031578663782,0
172.4770100839713,5.4723966428393584,Human-like,48.981890607954796,1,Firefox,192.168.23.80,Canada,0.9605403927693739,29.497247929980546,0
208.56707364965297,5.150301761461877,Human-like,27.008540178769337,0,Chrome,192.168.208.13,Canada,0.9225060832685996,37.95383412643618,0
98.12392105353861,4.5305610865904535,Human-like,35.80216671077318,1,Chrome,192.168.3.153,Australia,0.8577070546908057,16.86717143393214,0
77.78052605177547,5.551863655309501,Human-like,32.167120100631735,0,Edge,192.168.229.121,Canada,0.9160607744896887,14.263149205146973,0
168.18383260911602,4.353790638177001,Human-like,20.659935734835287,0,Edge,192.168.167.97,Australia,0.880155058130096,36.60146698185022,0
61.93443265012661,3.7204230332642982,Human-like,30.7567082113135,1,Safari,192.168.129.251,Australia,0.9875881531939661,17.37483682715853,0
211.0405872027202,4.77745852782886,Human-like,12.729988214163663,0,Chrome,192.168.39.10,Canada,0.8067018149394847,38.76183620736982,0
243.04752194012565,3.246426282091313,Human-like,29.042016087963987,0,Chrome,192.168.151.245,Australia,0.740500383226362,29.35019767729651,0
222.3320188188798,3.2804589932877795,Human-like,16.480555115663385,1,Firefox,192.168.234.80,Australia,0.8489098741603709,33.87371395667557,0
286.1954994714257,4.296823574874113,Human-like,14.263930125350871,0,Safari,192.168.39.16,Canada,0.8238380651820256,38.197021987558124,0
129.14819843476772,7.302911897723113,Human-like,13.037336414784884,1,Chrome,192.168.228.107,Australia,0.908408941256328,20.885805489198507,0
67.78498033467199,6.144135202616418,Human-like,13.663282933065366,0,Safari,192.168.48.188,USA,0.9370040676375568,37.62240929782563,0
134.85446080507967,5.0447668670949035,Human-like,48.326831720157216,0,Opera,192.168.7.222,Australia,0.9419683443584349,36.35133466842869,0
262.54416159116784,5.459180079228437,Human-like,19.98672035436744,0,Opera,192.168.11.142,Canada,0.9079525634370774,12.063832266348399,0
176.7240788033011,5.115684821994529,Human-like,33.53055027879724,0,Opera,192.168.150.25,Canada,0.8703835691657889,46.619531903521676,0
233.49797986378144,4.786727624034208,Human-like,48.842329806614714,0,Opera,192.168.220.81,Canada,0.9235193644360661,12.195304585858997,0
301.74750366375906,2.2875095081520262,Human-like,35.78186602503288,1,Edge,192.168.158.151,USA,0.7690026511863108,14.822675431091152,0
216.66003287252846,4.5212513783365225,Human-like,23.594998550722647,0,Edge,192.168.214.107,USA,0.8717283278300397,42.1590791760359,0
353.1797317035555,5.485175105229589,Human-like,39.514230676261,0,Edge,192.168.15.236,Australia,0.8847589564546914,19.31837899014535,0
253.50496926540842,5.047017213123745,Human-like,41.951329430946615,0,Opera,192.168.45.243,Australia,0.7158051507931685,13.541736424544727,0
198.17920400810436,4.444776000871238,Human-like,33.23028828909311,1,Chrome,192.168.238.120,Canada,0.9304820241593554,26.71067128669335,0
318.46791092980345,4.477139972846731,Human-like,19.55108583073209,0,Chrome,192.168.172.141,USA,0.7891008629364646,44.11287286767605,0
250.04045701488786,6.613969820727444,Human-like,21.090625827870944,0,Safari,192.168.237.206,Australia,0.8283319401207587,25.373065886387266,0
119.70664402421245,5.682623236457146,Human-like,47.99844735800902,0,Safari,192.168.228.170,Canada,0.8765662686919736,49.29322060320327,0
218.2621804105925,5.928097776616194,Human-like,46.14895868701082,1,Safari,192.168.152.198,Australia,0.997350587841093,19.266868055337735,0
212.4839156159792,5.4924512640081495,Human-like,34.309471795154366,0,Firefox,192.168.109.73,Canada,0.7140836071443438,25.363624459649984,0
235.1422620028642,5.50818977749213,Human-like,35.191116919846124,0,Chrome,192.168.176.8,USA,0.9783256849585639,49.79631290585741,0
171.9950548717573,3.8264297929878746,Human-like,40.32953902816365,1,Safari,192.168.144.215,USA,0.9692308444138611,28.535229928624798,0
303.3706089751793,5.683585745201083,Human-like,11.394606409352996,1,Safari,192.168.141.100,Canada,0.7274460512193264,45.09843450521522,0
154.04084821367104,4.6122984400640155,Human-like,45.54992319475909,0,Opera,192.168.225.75,USA,0.7106267105255635,23.16205461479484,0
209.38660227971664,5.22964517693798,Human-like,21.25563842310107,1,Chrome,192.168.206.37,Canada,0.7779261351280978,38.936804547543396,0
136.93184014641088,4.9917219254499505,Human-like,18.80732807799245,0,Firefox,192.168.27.196,Canada,0.9974426005435144,12.460681049569402,0
203.24537710582177,6.03047342043583,Human-like,46.2605487777832,0,Safari,192.168.55.39,Canada,0.9034048457677191,32.62927855983165,0
243.79461389944728,4.64070790921294,Human-like,41.89704086427712,1,Firefox,192.168.91.96,Australia,0.7472021979107577,16.416004213202882,0
112.33278006937101,4.257485649143059,Human-like,47.203614020389544,1,Firefox,192.168.190.154,USA,0.9258149918672923,16.344204211722946,0
172.22574735520277,4.166441012720734,Human-like,39.74033025166431,0,Edge,192.168.81.99,Australia,0.8668545205119271,40.26543215139739,0
141.34282360456484,4.384981988660204,Human-like,13.363928978719386,0,Firefox,192.168.112.232,USA,0.8895440581050005,20.39214324256639,0
248.41131358558067,7.16325472330546,Human-like,41.19381580604575,1,Firefox,192.168.210.157,USA,0.7055283156214652,27.289631355700493,0
173.66444796343708,6.107388428338713,Human-like,17.179892936953337,0,Chrome,192.168.220.21,Australia,0.9811685461709354,37.51542889203253,0
186.02207042276814,4.595334176692954,Human-like,38.32688354581126,1,Firefox,192.168.144.137,USA,0.8420721665305265,12.316818422351933,0
351.5301472761584,4.260125723536612,Human-like,33.77583436914181,1,Safari,192.168.6.28,USA,0.7066370654586991,22.94440876598165,0
317.4143021925755,4.934249738927012,Human-like,37.33181506426021,1,Edge,192.168.225.173,Canada,0.8405618250305753,47.77214539831319,0
297.39948006232515,5.1076798697266055,Human-like,21.934977239599704,1,Chrome,192.168.129.174,USA,0.9041497906224139,36.18044857124541,0
183.3190416158326,3.8530413712665608,Human-like,47.74463680670395,1,Edge,192.168.100.186,Australia,0.9893561416810626,40.40376313752389,0
61.49206741464488,4.433330587489895,Human-like,22.829709617525097,1,Firefox,192.168.14.161,Australia,0.763931411207525,11.245363315380455,0
106.1345431857167,6.44376460407326,Human-like,44.57432999358548,1,Safari,192.168.26.71,Australia,0.7477737214837793,18.148049971050966,0
321.98896037747613,2.5187050134347984,Human-like,10.714475699132775,0,Firefox,192.168.191.171,Australia,0.7097578538473756,46.83391391262747,0
293.690132561565,5.491404567019497,Human-like,29.260894060502004,1,Safari,192.168.198.16,Canada,0.8821919344788014,19.901598224135007,0
88.49219129747478,5.316426073049084,Human-like,16.433018763127603,1,Edge,192.168.245.244,Australia,0.7806980213305292,41.90236402548753,0
166.53624250889152,3.110459269054469,Human-like,10.464821596324025,1,Chrome,192.168.221.63,USA,0.8186635251639905,48.9879940748276,0
267.6368600271268,6.274677338564759,Human-like,40.28237070444894,1,Firefox,192.168.101.168,USA,0.7118856476045071,29.220277890313156,0
180.2508573039527,4.59671049802688,Human-like,49.46650373068586,1,Firefox,192.168.206.79,Canada,0.8447069144654774,18.413983196754742,0
288.756068715439,4.339292751742865,Human-like,47.64950016929546,0,Safari,192.168.1.224,Canada,0.72635994974345,24.025077248367232,0
124.87849925788133,4.718899707114045,Human-like,32.70163393046232,1,Edge,192.168.121.241,USA,0.9464322184029599,11.647339811170866,0
226.3918300929827,5.132780698264155,Human-like,14.968798669122375,0,Opera,192.168.133.8,Australia,0.9808636738731069,12.078851346058897,0
335.89850931011534,5.357925728691769,Human-like,44.83876494984342,1,Opera,192.168.91.61,USA,0.9350268177824844,34.49031943524632,0
358.6816791437491,4.794745370385914,Human-like,32.12005810367834,1,Firefox,192.168.57.21,Australia,0.83569548535549,35.743107807860994,0
330.1972852373937,5.197910783462648,Human-like,13.265199281223584,1,Safari,192.168.11.86,Australia,0.8950882557620361,29.17115714305149,0
83.18129106036997,6.054363548387204,Human-like,28.807303707866602,0,Firefox,192.168.135.220,USA,0.9369095521427437,36.34831102003504,0
422.3757763790542,4.903371093376779,Human-like,38.768071130890554,1,Edge,192.168.36.95,Canada,0.8627435907158102,29.73107387135198,0
186.82990244667255,4.24038115895169,Human-like,18.82244499689293,1,Edge,192.168.190.206,USA,0.7773048665533641,28.504918269572652,0
229.94173419539595,5.647195939702741,Human-like,39.70826084799924,1,Firefox,192.168.36.3,USA,0.9206050895997258,40.70895552267121,0
432.8650571350041,5.347402636642329,Human-like,30.559834712348998,0,Safari,192.168.163.249,Australia,0.9175772981245409,29.466757656988115,0
77.52857895935125,4.427231575451474,Human-like,33.69401314373449,1,Chrome,192.168.124.11,Australia,0.8151541455603388,28.63251228080994,0
163.28454172313724,5.622556333342581,Human-like,41.04000828141718,1,Safari,192.168.239.221,USA,0.7539049326610725,19.501732996955106,0
198.0834446756416,6.172729019259364,Human-like,19.889242976127083,1,Edge,192.168.124.110,Australia,0.8778755199495345,33.176595973740035,0
148.56968099087416,5.2755248774685315,Human-like,36.084929821217514,0,Safari,192.168.248.27,Canada,0.7774400298103382,36.269466581651685,0
283.0790337711275,4.291921133805858,Human-like,15.234946428733993,0,Firefox,192.168.150.46,Canada,0.7704022114784653,45.348386786430105,0
56.099393222613685,4.342227239444312,Human-like,27.95110295325612,1,Firefox,192.168.93.104,Canada,0.8292662570985417,19.948570903505196,0
312.5569842975733,5.850221742113493,Human-like,16.681676316037994,1,Edge,192.168.27.120,USA,0.8816614472934649,24.269282121600067,0
312.1016431523285,5.177755893580402,Human-like,38.21542376448814,1,Edge,192.168.155.110,USA,0.9604813841539777,18.23364840147073,0
175.48394152402614,4.449051885534573,Human-like,12.283474243572595,0,Chrome,192.168.36.19,USA,0.715509051172458,35.600118673476544,0
153.20973529924095,4.46326145975849,Human-like,13.542223368929655,0,Firefox,192.168.240.178,USA,0.7124718577151176,15.933728038483554,0
268.7245756026861,5.346488475897993,Human-like,28.189594225354362,0,Firefox,192.168.170.177,Canada,0.8027960464362746,31.289799553051964,0
145.04868565567858,5.505427146624818,Human-like,17.533963350624056,0,Opera,192.168.7.156,Australia,0.8331250657913714,44.72569017510021,0
241.0411953542753,4.082840194803964,Human-like,43.52461158592441,1,Chrome,192.168.170.201,Canada,0.7052547972586186,19.76589161689497,0
213.78283509672815,5.166769619596518,Human-like,40.74077458095165,0,Opera,192.168.71.88,Canada,0.9068580253094684,37.06053543108986,0
247.90476665218884,3.8569950872695165,Human-like,25.75457622616634,0,Edge,192.168.104.89,USA,0.8045721001725912,16.371497809712206,0
